id,has_queue,realms,_links.self.href,status.type,status.name,population.type,population.name,mythic_leaderboards.href,auctions.href,parent_realm
1385,False,"[{'id': 1385, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1385?namespace=dynamic-eu'}, 'name': 'Exodar', 'category': 'Spanish', 'locale': 'esES', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'exodar'}, {'id': 1386, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1385?namespace=dynamic-eu'}, 'name': 'Minahonda', 'category': 'Spanish', 'locale': 'esES', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'minahonda'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1385?namespace=dynamic-eu,UP,Up,RECOMMENDED,New Players,https://eu.api.blizzard.com/data/wow/connected-realm/1385/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1385/auctions?namespace=dynamic-eu,Exodar
1388,False,"[{'id': 1388, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1388?namespace=dynamic-eu'}, 'name': 'Lightbringer', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'lightbringer'}, {'id': 1089, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1388?namespace=dynamic-eu'}, 'name': 'Mazrigos', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'mazrigos'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1388?namespace=dynamic-eu,UP,Up,LOW,Low,https://eu.api.blizzard.com/data/wow/connected-realm/1388/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1388/auctions?namespace=dynamic-eu,Lightbringer
1393,False,"[{'id': 1393, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1393?namespace=dynamic-eu'}, 'name': 'Bronze Dragonflight', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'bronze-dragonflight'}, {'id': 618, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1393?namespace=dynamic-eu'}, 'name': 'Nordrassil', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'nordrassil'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1393?namespace=dynamic-eu,UP,Up,LOW,Low,https://eu.api.blizzard.com/data/wow/connected-realm/1393/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1393/auctions?namespace=dynamic-eu,Bronze Dragonflight
1400,False,"[{'id': 1400, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1400?namespace=dynamic-eu'}, 'name': ""Un'Goro"", 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'ungoro'}, {'id': 602, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1400?namespace=dynamic-eu'}, 'name': ""Sen'jin"", 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'senjin'}, {'id': 1404, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1400?namespace=dynamic-eu'}, 'name': 'Area 52', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'area-52'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1400?namespace=dynamic-eu,UP,Up,LOW,Low,https://eu.api.blizzard.com/data/wow/connected-realm/1400/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1400/auctions?namespace=dynamic-eu,Un'Goro
1401,False,"[{'id': 1401, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1401?namespace=dynamic-eu'}, 'name': 'Garrosh', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'garrosh'}, {'id': 574, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1401?namespace=dynamic-eu'}, 'name': 'Nozdormu', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'nozdormu'}, {'id': 575, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1401?namespace=dynamic-eu'}, 'name': 'Perenolde', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'perenolde'}, {'id': 1407, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1401?namespace=dynamic-eu'}, 'name': 'Teldrassil', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'teldrassil'}, {'id': 1608, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1401?namespace=dynamic-eu'}, 'name': 'Shattrath', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'shattrath'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1401?namespace=dynamic-eu,UP,Up,MEDIUM,Medium,https://eu.api.blizzard.com/data/wow/connected-realm/1401/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1401/auctions?namespace=dynamic-eu,Garrosh
1405,False,"[{'id': 1405, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1405?namespace=dynamic-eu'}, 'name': 'Todeswache', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'todeswache'}, {'id': 516, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1405?namespace=dynamic-eu'}, 'name': 'Forscherliga', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'forscherliga'}, {'id': 592, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1405?namespace=dynamic-eu'}, 'name': 'Zirkel des Cenarius', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'zirkel-des-cenarius'}, {'id': 617, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1405?namespace=dynamic-eu'}, 'name': 'Der Rat von Dalaran', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'der-rat-von-dalaran'}, {'id': 1327, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1405?namespace=dynamic-eu'}, 'name': 'Der Mithrilorden', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'der-mithrilorden'}, {'id': 1333, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1405?namespace=dynamic-eu'}, 'name': 'Die Nachtwache', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'die-nachtwache'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1405?namespace=dynamic-eu,UP,Up,MEDIUM,Medium,https://eu.api.blizzard.com/data/wow/connected-realm/1405/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1405/auctions?namespace=dynamic-eu,Todeswache
1406,False,"[{'id': 1406, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1406?namespace=dynamic-eu'}, 'name': 'Arygos', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'arygos'}, {'id': 569, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1406?namespace=dynamic-eu'}, 'name': ""Khaz'goroth"", 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'khazgoroth'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1406?namespace=dynamic-eu,UP,Up,LOW,Low,https://eu.api.blizzard.com/data/wow/connected-realm/1406/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1406/auctions?namespace=dynamic-eu,Arygos
1408,False,"[{'id': 1408, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1408?namespace=dynamic-eu'}, 'name': 'Norgannon', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'norgannon'}, {'id': 600, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1408?namespace=dynamic-eu'}, 'name': 'Dun Morogh', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'dun-morogh'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1408?namespace=dynamic-eu,UP,Up,RECOMMENDED,New Players,https://eu.api.blizzard.com/data/wow/connected-realm/1408/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1408/auctions?namespace=dynamic-eu,Norgannon
1416,False,"[{'id': 1416, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1416?namespace=dynamic-eu'}, 'name': ""Blade's Edge"", 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'blades-edge'}, {'id': 1081, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1416?namespace=dynamic-eu'}, 'name': 'Bronzebeard', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'bronzebeard'}, {'id': 1298, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1416?namespace=dynamic-eu'}, 'name': ""Vek'nilash"", 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'veknilash'}, {'id': 1310, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1416?namespace=dynamic-eu'}, 'name': 'Eonar', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'eonar'}, {'id': 1312, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1416?namespace=dynamic-eu'}, 'name': 'Aerie Peak', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'aerie-peak'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1416?namespace=dynamic-eu,UP,Up,MEDIUM,Medium,https://eu.api.blizzard.com/data/wow/connected-realm/1416/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1416/auctions?namespace=dynamic-eu,Blade's Edge
1417,False,"[{'id': 1417, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1417?namespace=dynamic-eu'}, 'name': 'Azuremyst', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'azuremyst'}, {'id': 550, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1417?namespace=dynamic-eu'}, 'name': 'Stormrage', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'stormrage'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1417?namespace=dynamic-eu,UP,Up,LOW,Low,https://eu.api.blizzard.com/data/wow/connected-realm/1417/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1417/auctions?namespace=dynamic-eu,Azuremyst
1587,False,"[{'id': 1587, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1587?namespace=dynamic-eu'}, 'name': 'Hellfire', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'hellfire'}, {'id': 501, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1587?namespace=dynamic-eu'}, 'name': 'Arathor', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'arathor'}, {'id': 547, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1587?namespace=dynamic-eu'}, 'name': 'Runetotem', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'runetotem'}, {'id': 1311, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1587?namespace=dynamic-eu'}, 'name': 'Kilrogg', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'kilrogg'}, {'id': 1589, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1587?namespace=dynamic-eu'}, 'name': 'Nagrand', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'nagrand'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1587?namespace=dynamic-eu,UP,Up,HIGH,High,https://eu.api.blizzard.com/data/wow/connected-realm/1587/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1587/auctions?namespace=dynamic-eu,Hellfire
1596,False,"[{'id': 1596, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1596?namespace=dynamic-eu'}, 'name': 'Karazhan', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'karazhan'}, {'id': 507, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1596?namespace=dynamic-eu'}, 'name': 'Dragonblight', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'dragonblight'}, {'id': 527, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1596?namespace=dynamic-eu'}, 'name': 'Deathwing', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'deathwing'}, {'id': 627, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1596?namespace=dynamic-eu'}, 'name': 'The Maelstrom', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'the-maelstrom'}, {'id': 637, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1596?namespace=dynamic-eu'}, 'name': ""Lightning's Blade"", 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'lightnings-blade'}, {'id': 1588, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1596?namespace=dynamic-eu'}, 'name': 'Ghostlands', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'ghostlands'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1596?namespace=dynamic-eu,UP,Up,HIGH,High,https://eu.api.blizzard.com/data/wow/connected-realm/1596/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1596/auctions?namespace=dynamic-eu,Karazhan
1597,False,"[{'id': 1597, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1597?namespace=dynamic-eu'}, 'name': 'Auchindoun', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'auchindoun'}, {'id': 529, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1597?namespace=dynamic-eu'}, 'name': 'Dunemaul', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'dunemaul'}, {'id': 628, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1597?namespace=dynamic-eu'}, 'name': 'Sylvanas', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'sylvanas'}, {'id': 1304, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1597?namespace=dynamic-eu'}, 'name': 'Jaedenar', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'jaedenar'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1597?namespace=dynamic-eu,UP,Up,HIGH,High,https://eu.api.blizzard.com/data/wow/connected-realm/1597/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1597/auctions?namespace=dynamic-eu,Auchindoun
