Head,Neck,Shoulders,Shirt,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,,Refulgent Cuirass,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Fogweaver Gauntlets,Ritual Bone Band,Signet of the False Accuser,Darkmoon Deck: Indomitable,Viscera of Coalesced Hatred,Drape of Inscrutable Purpose,Sophisticated Bonecracker,Acidslough Bulwark,,126356605
Shadowghast Helm,Sinful Gladiator's Pendant,Sinful Gladiator's Plate Shoulders,Artisan Officer's Shirt,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Ring of Perpetual Conflict,Anima Field Emitter,Blood-Spattered Scale,Sinful Gladiator's Drape,Engorged Worm Smasher,Sinful Gladiator's Bulwark,Stormwind Tabard,218020568
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,White Linen Shirt,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Band of the Risen Bonelord,Bargast's Leash,Sinful Gladiator's Badge of Ferocity,Cowled Batwing Cloak,Sophisticated Bonecracker,Sinful Gladiator's Redoubt,,176326202
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Guilewind Stone Talons,Death God's Signet,Bloodoath Signet,Anima Field Emitter,Inscrutable Quantum Device,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,,100092464
Diadem of Imperious Desire,Azure-Venom Choker,Vile Butcher's Pauldrons,Precious' Ribbon,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Shadowghast Ring,Hyperlight Band,Splintered Heart of Al'ar,Anima Field Emitter,Cowled Batwing Cloak,Gorestained Cleaver,Barricade of the Endless Empire,Argent Crusader's Tabard,192769228
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Precious' Ribbon,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Colossal Plate Gauntlets,Entwined Gorger Tendril,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Crest of the Legionnaire General,Engorged Worm Smasher,Acidslough Bulwark,Undercity Tabard,44900121
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Blue Lumberjack Shirt,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Sinful Aspirant's Plate Legguards,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fleshfused Crushers,Bloodoath Signet,Death God's Signet,Viscera of Coalesced Hatred,Splintered Heart of Al'ar,Mantle of Manifest Sins,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Lightbringer,135967979
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Dynamo Doomstompers,Thunderous Echo Vambraces,Fleshfused Crushers,Twisted Witherroot Band,Fleshfused Circle,Slimy Consumptive Organ,Blood-Spattered Scale,Drape of Twisted Loyalties,Gorestained Cleaver,Encrusted Canopic Lid,,158147057
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,,Abdominal Securing Chestguard,Fused Bone Greatbelt,Ceremonial Parade Legguards,Dynamo Doomstompers,Hellhound Cuffs,Guilewind Stone Talons,Arachnid Cipher Ring,Ritualist's Treasured Ring,Blood-Spattered Scale,Anima Field Emitter,Crest of the Legionnaire General,Ascended Gladius of Glory,Acidslough Bulwark,Tabard of the Ascended,156094384
Wrathbark Greathelm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Fleshfused Crushers,Signet of the False Accuser,Sinful Gladiator's Ring,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Cloak of Enveloping Manifestations,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,,180977913
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,The Boomshirt,Abdominal Securing Chestguard,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Reality-Shatter Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Stone Legion Heraldry,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of the Ascended,166808030
Darkfrost Helmet,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Irradiated Undercoat,Selfless Collector's Chestplate,Shadowghast Waistguard,Halkias's Towering Pillars,Muckwallow Stompers,Thunderous Echo Vambraces,Guilewind Stone Talons,Signet of the False Accuser,Death God's Signet,Blood-Spattered Scale,Stone Legion Heraldry,Crest of the Legionnaire General,Axe of the Deadgrove,Sylvan Whiteshield,Guild Tabard,172844681
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Steelbreaker's Embrace,Waistguard of Expurged Anguish,Plated Leggings of Ruination,Errant Crusader's Greaves,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Hyperlight Band,Sinful Aspirant's Insignia of Alacrity,Blood-Spattered Scale,Cowled Batwing Cloak,Supercollider,Sylvan Whiteshield,Illustrious Guild Tabard,91207120
Wing Commander's Helmet,Noble's Birthstone Pendant,Prankster's Pauldrons,Irradiated Undercoat,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Shadowghast Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Colossal Plate Gauntlets,Ritual Bone Band,Band of the Risen Bonelord,Splintered Heart of Al'ar,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Acidslough Bulwark,,182448666
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Blue Linen Shirt,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Boots of the Underdweller,Vambraces of the Depraved Warden,Selfless Collector's Gauntlets,Stitchflesh's Misplaced Signet,Band of the Risen Bonelord,Inscrutable Quantum Device,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,Tabard of the Dark Iron,163424202
Wrathbark Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Bloodoath Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Xandria's Kopis of Courage,Acidslough Bulwark,,176032528
Wing Commander's Helmet,Sinful Aspirant's Necklace,Shadowghast Pauldrons,,Chestplate of Vicious Potency,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Fleshfused Circle,Blood-Spattered Scale,Slimy Consumptive Organ,Crest of the Legionnaire General,Supercollider,Encrusted Canopic Lid,,197106386
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Dark Silk Shirt,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Signet of the False Accuser,Ardent Sunstar Signet,Viscera of Coalesced Hatred,Stone Legion Heraldry,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Renowned Guild Tabard,123417473
Wrathbark Greathelm,Sinful Gladiator's Necklace,Selfless Collector's Spaulders,Precious' Ribbon,Valorous Aegis Breastplate,Fused Bone Greatbelt,Halkias's Towering Pillars,Greaves of the Rockmender,Reality-Shatter Vambraces,Gauntlets of the Iron Furnace,Shadowghast Ring,Ritual Bone Band,Gluttonous Spike,Anima Field Emitter,Drape of Icy Intent,Engorged Worm Smasher,Northern Barrier,Darkspear Tabard,165938201
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ritual Bone Band,Stitchflesh's Misplaced Signet,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Xandria's Kopis of Courage,Chyrus's Crest of Hope,,156617032
Selfless Collector's GreatHelm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Precious' Ribbon,Breastplate of Cautious Calculation,Shadowghast Waistguard,Gormshell Greaves,Selfless Collector's Warboots,Shoulderblade Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Twisted Witherroot Band,Bargast's Leash,Inscrutable Quantum Device,Cowled Batwing Cloak,Gorestained Cleaver,Encrusted Canopic Lid,,116067426
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Tuxedo Shirt,Breastplate of Otherworldly Influence,Stonebark Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Ring of Perpetual Conflict,Fleshfused Circle,Blood-Spattered Scale,Pulsating Stoneheart,Drape of Twisted Loyalties,Ascended Gladius of Glory,Barricade of the Endless Empire,Renowned Guild Tabard,183050924
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Epic Purple Shirt,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fogweaver Gauntlets,Most Regal Signet of Sire Denathrius,Ritualist's Treasured Ring,Anima Field Emitter,Blood-Spattered Scale,Mantle of Manifest Sins,Engorged Worm Smasher,Sylvan Whiteshield,Tabard of the Lightbringer,107524986
Darkfrost Helmet,Charm of Eternal Winter,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Guilewind Stone Talons,Shadowghast Ring,Signet of the False Accuser,Slimy Consumptive Organ,Phial of Putrefaction,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,Brawler's Guild Tabard,149273703
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Ritualist's Treasured Ring,Ritual Bone Band,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Axe of the Deadgrove,Stonewrought Gargoyles Barrier,,193347475
Valorous Aegis Faceguard,Muckformed Chain Choker,Epaulettes of Overwhelming Force,Precious' Ribbon,Rampaging Giant's Chestplate,Binding of Warped Desires,Shadowghast Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Fleshfused Circle,Hyperlight Band,Bargast's Leash,Gluttonous Spike,Cowled Batwing Cloak,Engorged Worm Smasher,Sinful Gladiator's Redoubt,Stormpike Battle Tabard,157387023
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Dynamo Doomstompers,Hellhound Cuffs,Hardened Castle Crushers,Death God's Signet,Ritual Commander's Ring,Slimy Consumptive Organ,Overwhelming Power Crystal,Blighted Margrave's Cloak,Meditation's Muse,Encrusted Canopic Lid,Gilneas Tabard,145056326
Shadowghast Helm,Noble's Birthstone Pendant,Sinful Gladiator's Plate Pauldrons,,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Sinful Gladiator's Plate Warboots,Reality-Shatter Vambraces,Guilewind Stone Talons,Bloodoath Signet,Hyperlight Band,Viscera of Coalesced Hatred,Bargast's Leash,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,Ironforge Tabard,184456827
Wing Commander's Helmet,Sinful Aspirant's Necklace,Shadowghast Pauldrons,Precious' Ribbon,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Colossal Plate Gauntlets,Signet of the False Accuser,Death God's Signet,Blood-Spattered Scale,Dreadfire Vessel,Drape of Twisted Loyalties,Gorestained Cleaver,Sinful Gladiator's Guard,,86898816
Wrathbark Greathelm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Baetheas' Ironclad Warboots,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Shadowghast Ring,Ardent Sunstar Signet,Blood-Spattered Scale,Gluttonous Spike,Decadent Nathrian Shawl,Sophisticated Bonecracker,Sinful Gladiator's Guard,Tabard of the Dark Iron,165404078
Oversized Centurion Helm,Charm of Eternal Winter,Shadowghast Pauldrons,,Selfless Collector's Chestplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Selfless Collector's Warboots,Hellhound Cuffs,Selfless Collector's Gauntlets,Ring of Perpetual Conflict,Ritual Bone Band,Viscera of Coalesced Hatred,Gluttonous Spike,Decadent Nathrian Shawl,Ascended Gladius of Glory,Duskwarder Shield,,159495521
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fleshfused Crushers,Hyperlight Band,Arachnid Cipher Ring,Slimy Consumptive Organ,Bladedancer's Armor Kit,Drape of Twisted Loyalties,Axe of the Deadgrove,Encrusted Canopic Lid,Alliance Tabard,174665905
Wing Commander's Helmet,Noble's Birthstone Pendant,Prankster's Pauldrons,Gorgeous Blouse,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Shadowghast Gauntlets,Stitchflesh's Misplaced Signet,Ritual Bone Band,Stone Legion Heraldry,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,Guild Tabard,89098463
Shieldguard's Greathelm,Muckformed Chain Choker,Prankster's Pauldrons,,Sinful Gladiator's Plate Chestguard,Fused Bone Greatbelt,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Shadowghast Ring,Twisted Witherroot Band,Blood-Spattered Scale,Gluttonous Spike,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,,244700312
Shadowghast Helm,Azure-Venom Choker,Prankster's Pauldrons,Common White Shirt,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Guilewind Stone Talons,Ritualist's Treasured Ring,Bloodoath Signet,Anima Field Emitter,Blood-Spattered Scale,Blighted Margrave's Cloak,Gorestained Cleaver,Elysian Sentinel's Aegis,Stormwind Tabard,133407722
Sinful Gladiator's Plate Helmet,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Stonebark Girdle,Gormshell Greaves,Dynamo Doomstompers,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Ritual Commander's Ring,Ritual Bone Band,Slimy Consumptive Organ,Blood-Spattered Scale,Sinful Gladiator's Drape,Ascended Gladius of Glory,Sinful Gladiator's Guard,,193900980
Shadowghast Helm,Reinforced High Collar,Dread Sentinel's Ebony Spaulders,Antiseptic-Soaked Dressing,Sinful Gladiator's Plate Chestguard,Fused Bone Greatbelt,Gormshell Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Macabre Sheet Music,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Encrusted Canopic Lid,Argent Crusader's Tabard,196573211
Sinful Gladiator's Plate Helm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Antiseptic-Soaked Dressing,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Sinful Aspirant's Plate Warboots,Sinful Gladiator's Plate Vambraces,Shadowghast Gauntlets,Sinful Gladiator's Ring,Signet of the False Accuser,Gluttonous Spike,Sinful Aspirant's Insignia of Alacrity,Sinful Gladiator's Drape,Engorged Worm Smasher,Sinful Gladiator's Bulwark,,97585216
Wing Commander's Helmet,Charm of Eternal Winter,Selfless Collector's Spaulders,,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Shadowghast Sabatons,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Ritual Bone Band,Stitchflesh's Misplaced Signet,Gluttonous Spike,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Gorestained Cleaver,Barricade of the Endless Empire,,82434935
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,,Breastplate of Cautious Calculation,Shadowghast Waistguard,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Shoulderblade Vambraces,Fleshfused Crushers,Most Regal Signet of Sire Denathrius,Death God's Signet,Viscera of Coalesced Hatred,Pulsating Stoneheart,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,,175071825
Shadowghast Helm,Sin Stained Pendant,Bladesworn Harbinger's Pauldrons,,Bladesworn Harbinger's Chestguard,Fused Bone Greatbelt,Sinful Gladiator's Plate Legguards,Warboots of Ruthless Conviction,Bladesworn Harbinger's Vambraces,Colossal Plate Gauntlets,Sinful Gladiator's Ring,Band of the Risen Bonelord,Spare Meat Hook,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Supercollider,Kudebeh's Remarkable Targe,,63711331
Selfless Collector's GreatHelm,Sinful Aspirant's Necklace,Selfless Collector's Spaulders,,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Stonewrought Legguards,Dynamo Doomstompers,Selfless Collector's Wristguards,Selfless Collector's Gauntlets,Arachnid Cipher Ring,Ritualist's Treasured Ring,Master Duelist's Chit,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Sinful Aspirant's Sword,Sinful Gladiator's Guard,Tabard of the Wyrmrest Accord,17057163
Darkfrost Helmet,Sin Stained Pendant,Prankster's Pauldrons,Squire's Shirt,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Medallion,Grim-Veiled Cape,Axe of the Deadgrove,Acidslough Bulwark,,167574843
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Sinful Gladiator's Plate Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Sinful Gladiator's Plate Handguards,Band of the Risen Bonelord,Twisted Witherroot Band,Grim Codex,Sinful Aspirant's Insignia of Alacrity,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,136244650
Diadem of Imperious Desire,Azure-Venom Choker,Shadowghast Pauldrons,White Tuxedo Shirt,Abdominal Securing Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Guilewind Stone Talons,Band of the Risen Bonelord,Ritual Bone Band,Bargast's Leash,Macabre Sheet Music,Drape of Twisted Loyalties,Engorged Worm Smasher,Elysian Sentinel's Aegis,Tabard of Summer Flames,175858660
Shadowghast Helm,Skychime Necklace,Dread Sentinel's Ebony Spaulders,,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Dread Sentinel's Ebony Legguards,Valinor's Ground Pounders,Shoulderblade Vambraces,Fogweaver Gauntlets,Arachnid Cipher Ring,Hyperlight Band,Wakener's Frond,Darkmoon Deck: Voracity,Dealer Xy'exa's Cape,Gorestained Cleaver,Builwark of the Stone Legion,,73664782
Wing Commander's Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Death God's Signet,Twisted Witherroot Band,Inscrutable Quantum Device,Anima Field Emitter,Dealer Xy'exa's Cape,Supercollider,Barricade of the Endless Empire,Tabard of the Dark Iron,183220378
Wrathbark Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Selfless Collector's Girdle,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Fallen Templar's Gauntlets,Hyperlight Band,Ring of Perpetual Conflict,Pulsating Stoneheart,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Ascended Gladius of Glory,Encrusted Canopic Lid,Renowned Guild Tabard,105232409
